instance,integrator,budget_s,seed,best_length,hk_bound,gap_pct,wall_time_s,machine_info,deviations,n_nodes,normalized_time
berlin52,lkh,300.0,9,7542,7542,0.0,0.018364775998634286,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,8.938167178695318e-05
berlin52,lkh,300.0,10,7542,7542,0.0,0.016924465999181848,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,8.2371658942141e-05
berlin52,lkh,300.0,11,7542,7542,0.0,0.021214783999312203,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,0.00010325270836947005
berlin52,lkh,300.0,12,7542,7542,0.0,0.02217271999688819,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,0.00010791499888336534
berlin52,lkh,300.0,13,7542,7542,0.0,0.019473886997730006,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,9.477973356041807e-05
berlin52,lkh,300.0,14,7542,7542,0.0,0.01791497500380501,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,8.719248282585367e-05
berlin52,lkh,300.0,15,7542,7542,0.0,0.01752193799620727,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,8.527956513952633e-05
berlin52,lkh,300.0,16,7542,7542,0.0,0.017829917000199202,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,8.677850410040049e-05
berlin52,lkh,300.0,17,7542,7542,0.0,0.016292282001813874,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,7.929480885881244e-05
berlin52,lkh,300.0,18,7542,7542,0.0,0.016272325003228616,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,7.919767781307941e-05
berlin52,lkh,300.0,19,7542,7542,0.0,0.016033371997764334,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,7.803468954093807e-05
berlin52,lkh,300.0,20,7542,7542,0.0,0.01708981199772097,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,8.317640068109872e-05
berlin52,lkh,300.0,21,7542,7542,0.0,0.01751543000136735,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,8.524789061984711e-05
berlin52,lkh,300.0,22,7542,7542,0.0,0.015951105997373816,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,7.763429954180726e-05
berlin52,lkh,300.0,23,7542,7542,0.0,0.018667254997126292,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,9.085384212911631e-05
berlin52,lkh,300.0,24,7542,7542,0.0,0.01706580800237134,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,8.305957283446037e-05
berlin52,lkh,300.0,25,7542,7542,0.0,0.016859554998518433,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,8.205573601680332e-05
berlin52,lkh,300.0,26,7542,7542,0.0,0.016165510001883376,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,7.867780741591948e-05
berlin52,lkh,300.0,27,7542,7542,0.0,0.017506371994386427,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,8.520380514844942e-05
berlin52,lkh,300.0,28,7542,7542,0.0,0.018734965000476222,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,9.118338784731984e-05
berlin52,lkh,300.0,29,7542,7542,0.0,0.017346336993796285,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,8.442491212529267e-05
berlin52,lkh,300.0,30,7542,7542,0.0,0.018099200999131426,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,8.808911382478962e-05
berlin52,EdgeRand,1.0,1,30745,7542,307.65049058605143,0.0004253169972798787,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,2.070024935730751e-06
berlin52,EdgeRand,1.0,2,29368,7542,289.3927340228056,0.000524057999427896,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,2.5505990438257934e-06
berlin52,EdgeRand,1.0,3,30344,7542,302.3335985149828,0.0004659609985537827,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,2.2678399693713873e-06
berlin52,EdgeRand,1.0,4,30094,7542,299.01882789710953,0.0003426139955990948,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,1.6675080440149254e-06
berlin52,EdgeRand,1.0,5,29987,7542,297.60010607265974,0.00042144200415350497,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,2.0511652794069276e-06
berlin52,EdgeRand,1.0,6,25938,7542,243.9140811455847,0.0004972219976480119,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,2.419987774549105e-06
berlin52,EdgeRand,1.0,7,30002,7542,297.79899230973217,0.0004057199985254556,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,1.974646015192464e-06
berlin52,EdgeRand,1.0,8,27747,7542,267.8997613365155,0.00030883600265951827,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,1.50310998771564e-06
berlin52,EdgeRand,1.0,9,30815,7542,308.578626359056,0.0006194800007506274,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,3.0150195194208594e-06
berlin52,EdgeRand,1.0,10,29487,7542,290.9705648369133,0.0006907060014782473,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,3.361677655638086e-06
berlin52,EdgeRand,1.0,11,31786,7542,321.45319543887564,0.00028480799664976075,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,1.3861652807930617e-06
berlin52,EdgeRand,1.0,12,25995,7542,244.66984884645981,0.000342014005582314,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,1.6645878825732973e-06
berlin52,EdgeRand,1.0,13,30632,7542,306.1522142667728,0.0003365559969097376,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,1.6380236631230385e-06
berlin52,EdgeRand,1.0,14,30638,7542,306.2317687616017,0.00038679299905197695,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,1.8825279923548258e-06
berlin52,EdgeRand,1.0,15,30837,7542,308.8703261734288,0.0005649480008287355,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,2.7496113641965778e-06
berlin52,EdgeRand,1.0,16,33509,7542,344.29859453725805,0.00045825600682292134,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,2.2303396458139286e-06
berlin52,EdgeRand,1.0,17,31175,7542,313.35189604879344,0.00031626700365450233,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,1.539276793781316e-06
berlin52,EdgeRand,1.0,18,31228,7542,314.05462741978255,0.001012269000057131,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,4.926730145248832e-06
berlin52,EdgeRand,1.0,19,28145,7542,273.1768761601697,0.000575711004785262,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,2.8019950843767463e-06
berlin52,EdgeRand,1.0,20,31160,7542,313.15300981172106,0.0006800150003982708,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,3.309644374661749e-06
berlin52,EdgeRand,1.0,21,31010,7542,311.1641474409971,0.0005666249999194406,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,2.7577733468052176e-06
berlin52,EdgeRand,1.0,22,30476,7542,304.08379740121984,0.0004527139972196892,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,2.203366592429935e-06
berlin52,EdgeRand,1.0,23,32057,7542,325.04640678865024,0.0005657059955410659,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,2.75330053713279e-06
berlin52,EdgeRand,1.0,24,26866,7542,256.2185096791302,0.00041235899698222056,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,2.006958131664823e-06
berlin52,EdgeRand,1.0,25,28574,7542,278.8650225404402,0.0011002850005752407,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,5.3551054911226405e-06
berlin52,EdgeRand,1.0,26,25860,7542,242.87987271280826,0.0003795790034928359,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,1.8474173553730497e-06
berlin52,EdgeRand,1.0,27,28594,7542,279.13020418987,0.0012603560026036575,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,6.134173733881314e-06
berlin52,EdgeRand,1.0,28,30423,7542,303.38106603023067,0.0003216559998691082,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,1.5655051284449598e-06
berlin52,EdgeRand,1.0,29,30191,7542,300.3049588968443,0.0007865239967941307,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,3.8280254406176035e-06
berlin52,EdgeRand,1.0,30,30985,7542,310.83267037920973,0.00045190499804448336,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,2.1994291799202735e-06
berlin52,EdgeRand,30.0,1,30745,7542,307.65049058605143,0.0010957759950542822,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,5.33316008587567e-06
berlin52,EdgeRand,30.0,2,29368,7542,289.3927340228056,0.0005419860026449896,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,2.637854935183514e-06
berlin52,EdgeRand,30.0,3,30344,7542,302.3335985149828,0.000585904999752529,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,2.851609428294138e-06
berlin52,EdgeRand,30.0,4,30094,7542,299.01882789710953,0.00040351499774260446,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,1.9639142395216127e-06
berlin52,EdgeRand,30.0,5,29987,7542,297.60010607265974,0.000767162004194688,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,3.733790298964174e-06
berlin52,EdgeRand,30.0,6,25938,7542,243.9140811455847,0.0005550560017582029,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,2.7014668393570184e-06
berlin52,EdgeRand,30.0,7,30002,7542,297.79899230973217,0.0006245819968171418,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,3.0398510195659978e-06
berlin52,EdgeRand,30.0,8,27747,7542,267.8997613365155,0.0005544100058614276,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,2.698322766528383e-06
berlin52,EdgeRand,30.0,9,30815,7542,308.578626359056,0.0005585109975072555,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,2.7182823614243772e-06
berlin52,EdgeRand,30.0,10,29487,7542,290.9705648369133,0.00045365499681793153,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,2.20794645320515e-06
berlin52,EdgeRand,30.0,11,31786,7542,321.45319543887564,0.0004759579969686456,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,2.316495527775063e-06
berlin52,EdgeRand,30.0,12,25995,7542,244.66984884645981,0.0005219829981797375,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,2.540499978063477e-06
berlin52,EdgeRand,30.0,13,30632,7542,306.1522142667728,0.0005023089979658835,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,2.4447462901349163e-06
berlin52,EdgeRand,30.0,14,30638,7542,306.2317687616017,0.0006479530056822114,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,3.153598110402443e-06
berlin52,EdgeRand,30.0,15,30837,7542,308.8703261734288,0.0005833769973833114,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,2.8393055985028655e-06
berlin52,EdgeRand,30.0,16,33509,7542,344.29859453725805,0.0005549269990297034,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,2.7008389809208896e-06
berlin52,EdgeRand,30.0,17,31175,7542,313.35189604879344,0.00047679999988758937,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,2.3205935700572167e-06
berlin52,EdgeRand,30.0,18,31228,7542,314.05462741978255,0.0004478919945540838,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,2.179897824847635e-06
berlin52,EdgeRand,30.0,19,28145,7542,273.1768761601697,0.0004366119974292815,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,2.1249978902749598e-06
berlin52,EdgeRand,30.0,20,31160,7542,313.15300981172106,0.00043096499575767666,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,2.097513838739058e-06
berlin52,EdgeRand,30.0,21,31010,7542,311.1641474409971,0.0004096209959243424,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,1.9936322347453184e-06
berlin52,EdgeRand,30.0,22,30476,7542,304.08379740121984,0.00035690799995791167,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,1.737077202180321e-06
berlin52,EdgeRand,30.0,23,32057,7542,325.04640678865024,0.00039534100505989045,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,1.9241312804912587e-06
berlin52,EdgeRand,30.0,24,26866,7542,256.2185096791302,0.00033543499739607796,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,1.6325677397504524e-06
berlin52,EdgeRand,30.0,25,28574,7542,278.8650225404402,0.0002880949978134595,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,1.4021631704051593e-06
berlin52,EdgeRand,30.0,26,25860,7542,242.87987271280826,0.00037440899905050173,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,1.8222548573259094e-06
berlin52,EdgeRand,30.0,27,28594,7542,279.13020418987,0.00048237999726552516,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,2.347751510575729e-06
berlin52,EdgeRand,30.0,28,30423,7542,303.38106603023067,0.0003757470040000044,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,1.8287669497823957e-06
berlin52,EdgeRand,30.0,29,30191,7542,300.3049588968443,0.00030638799944426864,"{'cpu': 'x86_64', 'memory_gb': 15.43875503540039, 'os': 'Linux 6.14.0-35-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['Zero variance across seeds (instance too small per Johnson Principle 3)'],52,1.4911955151440648e-06
